Name,Team,Nationalaty,age,CrsINJURY,Matches Played_x,Minutes / Div By 90_x,Goals_x,Asissts_x,Yellows_x,Reds_x,Total Shots_x,Passes Attemted_x,Passes Total Distance_x,Short Passes_x,Medium Passes_x,Long Passes_x,Cross Passes_x,Head Pases_x,Tackeled_x,Tackeled Dribbels_x,Pressure Applying_x,Blocks_x,Shots Blocks_x,Clearence_x,Touches_x,Touches Defencive Penalty Area_x,Touches Defencive 3RD_x,Touches Mid 3RD_x,Touches Attacking 3RD_x,Touches Attacking Penalty Area_x,Touches Live Game_x,Dribbels Succes_x,Dribbels Attempted_x,Carries_x,Carries To Distance_x,Carries Proggresive_x,Carries Proggresive Foword_x,Carries Tackeled_x,Reciving Passes_x,Fouls Commited_x,Fouls Drawn_x,Tackele Won_x,looseBallRecovered_x,Aerial Duals Won_x,Aerial Duals Lost_x,Matches Played_y,Minutes / Div By 90_y,Goals_y,Asissts_y,Yellows_y,Reds_y,Total Shots_y,Passes Attemted_y,Passes Total Distance_y,Short Passes_y,Medium Passes_y,Long Passes_y,Cross Passes_y,Head Pases_y,Tackeled_y,Tackeled Dribbels_y,Pressure Applying_y,Blocks_y,Shots Blocks_y,Clearence_y,Touches_y,Touches Defencive Penalty Area_y,Touches Defencive 3RD_y,Touches Mid 3RD_y,Touches Attacking 3RD_y,Touches Attacking Penalty Area_y,Touches Live Game_y,Dribbels Succes_y,Dribbels Attempted_y,Carries_y,Carries To Distance_y,Carries Proggresive_y,Carries Proggresive Foword_y,Carries Tackeled_y,Reciving Passes_y,Fouls Commited_y,Fouls Drawn_y,Tackele Won_y,looseBallRecovered_y,Aerial Duals Won_y,Aerial Duals Lost_y,Position_AMF,Position_DF,Position_DMF,Position_FW,Position_MF,Christmas-played-games,Number of Inj,inj22,inj days 20-21,inj days 19-20,inj days 18-19,Sus days 22,sus days 20-21,sus days 19-20,sus days 18-19,Career Suspension days,Career INJ days,Suspended,Knock,Hamstring,Ankle/Foot Injury,Knee Injury,Thigh Muscle Strain,Groin/Pelvis Injury,Illness,Virus,Calf/Shin Injury,Groin Strain,Back Injury,Hip/Thigh Injury,Calf Muscle Strain,Thigh Muscle Rupture,Shoulder Injury,Head Injury,Foot Injury,ACL Knee Ligament Injury,Ankle Ligaments,MCL Knee Ligament Injury,Concussion,Sprained Ankle,Rib Injury,Toe Injury,Achilles tendonitis,Thumb / Wrist Injury
Brandon Williams,Norwich City,1,21,0,12,11.1,0.0,0.0,0.3603603603603604,0.0,0.0900900900900901,47.38738738738739,727.2972972972973,18.55855855855856,22.88288288288288,4.864864864864865,0.8108108108108109,1.0810810810810811,2.3423423423423424,0.990990990990991,11.981981981981985,2.072072072072072,0.2702702702702703,1.5315315315315317,60.36036036036036,4.414414414414415,1.6881746611476345,27.47747747747748,18.82882882882883,1.891891891891892,53.6036036036036,0.0486973459946432,1.7117117117117118,38.10810810810811,194.0540540540541,107.74774774774777,4.414414414414415,1.1711711711711712,39.36936936936937,1.1711711711711712,1.891891891891892,1.2612612612612613,6.576576576576577,1.0810810810810811,0.6306306306306306,14.0,7.4,0.0,0.0,0.5405405405405405,0.0,0.2702702702702702,29.72972972972973,452.8378378378378,15.0,10.81081081081081,3.108108108108108,0.6756756756756757,0.945945945945946,0.2702702702702702,0.0,3.918918918918919,1.081081081081081,0.1351351351351351,1.081081081081081,35.54054054054054,2.5675675675675675,2.1548575602629656,16.756756756756754,5.54054054054054,0.2702702702702702,31.756756756756754,0.0730460189919649,1.2162162162162162,24.324324324324323,128.24324324324323,66.89189189189189,1.891891891891892,0.945945945945946,24.054054054054053,2.0270270270270268,1.2162162162162162,1.2162162162162162,3.6486486486486487,0.2702702702702702,0.2702702702702702,0,1,0,0,0,1,2.0,0.0,0.06027397260273973,0.010958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.014246575342465753,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Fernandes,Manchester Utd,0,27,0,22,19.6,0.2551020408163265,0.4591836734693877,0.2040816326530612,0.0,2.397959183673469,55.45918367346938,798.6734693877551,21.887755102040813,18.97959183673469,12.091836734693876,2.5510204081632653,1.2755102040816326,1.9387755102040816,0.8163265306122448,18.01020408163265,0.9183673469387754,0.0,1.2755102040816326,66.93877551020408,2.0408163265306123,0.5258225739275302,30.10204081632653,31.020408163265305,3.3163265306122445,62.19387755102041,0.0338400666389004,1.173469387755102,42.09183673469388,202.6530612244898,118.11224489795916,5.561224489795918,1.6326530612244896,59.795918367346935,1.4285714285714284,1.9387755102040816,1.3775510204081631,6.683673469387754,0.6632653061224489,0.8673469387755102,58.0,50.8,0.5511811023622047,0.3543307086614173,0.1377952755905512,0.0,3.248031496062992,60.96456692913386,860.5708661417324,25.0,19.56692913385827,12.696850393700789,3.0118110236220472,1.5551181102362206,1.4960629921259845,0.4133858267716536,20.255905511811022,1.0826771653543308,0.0590551181102362,0.7874015748031497,72.67716535433071,1.1614173228346458,0.1751503503007006,31.73228346456693,36.04330708661418,3.641732283464567,66.83070866141733,0.0135625271250542,1.4763779527559056,44.42913385826772,200.55118110236225,112.65748031496064,5.94488188976378,1.2598425196850394,65.6496062992126,1.3188976377952757,1.9291338582677169,1.062992125984252,6.712598425196851,0.452755905511811,1.1811023622047243,0,0,0,0,1,3,1.0,0.006666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0012453300124533001,0.00024906600249066,0.07692307692307693,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Gil Salvatierra,Tottenham,0,20,0,11,5.5,0.0,0.0,0.1818181818181818,0.0,0.1818181818181818,6.0,77.27272727272727,4.0,0.9090909090909092,0.7272727272727273,0.5454545454545454,0.0,0.5454545454545454,0.3636363636363636,4.909090909090909,0.3636363636363636,0.0,0.0,8.727272727272727,0.3636363636363636,0.2975206611570248,2.0,5.454545454545454,0.3636363636363636,8.545454545454545,0.0661157024793388,0.5454545454545454,6.727272727272728,45.81818181818182,28.0,1.2727272727272727,0.1818181818181818,6.545454545454546,0.1818181818181818,1.2727272727272727,1.0909090909090908,1.818181818181818,0.0,0.0,26.02409638554217,20.89849397590361,0.1386780964446625,0.1065557263781703,0.1423836189639976,0.0055684389900981,1.296278493382952,36.13191894470464,549.18750471994,14.27838813874144,14.510431914945642,5.891398535196147,1.1303097830068394,1.3836813470123466,1.3067883759815464,0.446269292763659,11.122611614513444,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,0.8540047225857185,22.472171352628425,12.750352428851643,1.8635104522185564,42.07614686053053,0.0478492971719054,1.330806202124244,28.95655853593513,151.11469886918712,82.41703679766223,3.522099069449439,0.9066603820148598,36.32527671103723,1.324040937502008,1.240535760744268,1.0635468480755534,6.072473474675151,1.2223551207371144,1.3147030874695955,1,0,0,0,0,3,6.0,0.3,0.08493150684931507,0.038356164383561646,0.0,0.0,0.019178082191780823,0.0,0.0,0.004794520547945206,0.06164383561643835,0.07692307692307693,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Mbeumo,Brentford,0,22,1,17,15.4,0.2597402597402597,0.0649350649350649,0.1298701298701298,0.0,2.467532467532468,22.53246753246753,240.5194805194805,11.103896103896105,6.233766233766234,3.051948051948052,1.4285714285714286,1.2987012987012987,0.9090909090909092,0.1948051948051948,14.285714285714285,1.0389610389610389,0.1948051948051948,0.5844155844155844,34.41558441558441,0.5194805194805194,0.2066115702479338,13.311688311688313,20.194805194805195,3.896103896103896,33.11688311688312,0.0674650025299375,2.207792207792208,20.584415584415584,101.55844155844156,56.103896103896105,2.922077922077922,1.7532467532467533,45.19480519480519,0.8441558441558441,1.1688311688311688,0.6493506493506493,5.12987012987013,1.0389610389610389,3.3766233766233764,46.0,36.0,0.2222222222222222,0.3055555555555556,0.1111111111111111,0.0,1.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0555555555555556,1.6666666666666667,0.6111111111111112,0.0,0.0,0.0,0,0,0,1,0,3,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045662100456621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bukayo Saka,Arsenal,1,20,0,20,15.8,0.2531645569620253,0.2531645569620253,0.1265822784810126,0.0,2.721518987341772,34.68354430379747,402.4050632911392,16.962025316455694,11.265822784810126,3.5443037974683542,2.59493670886076,0.3797468354430379,0.7594936708860759,0.1265822784810126,11.20253164556962,1.0126582278481011,0.0,0.3797468354430379,47.088607594936704,0.6329113924050632,0.3605191475725044,19.17721518987341,26.32911392405063,5.443037974683544,45.12658227848101,0.1081557442717513,3.037974683544304,36.32911392405063,215.7594936708861,142.91139240506328,7.594936708860759,1.962025316455696,47.72151898734177,0.5063291139240506,2.59493670886076,0.3797468354430379,6.012658227848101,0.8227848101265822,1.6455696202531644,46.0,39.9,0.1754385964912281,0.1754385964912281,0.050125313283208,0.0,1.8295739348370927,36.41604010025063,432.83208020050125,17.669172932330827,12.00501253132832,4.711779448621554,3.0576441102756893,0.8521303258145364,1.1027568922305764,0.150375939849624,12.30576441102757,1.1528822055137844,0.075187969924812,0.9022556390977444,48.64661654135339,1.5288220551378446,0.1815315230431969,18.646616541353385,26.115288220551378,4.837092731829574,45.38847117794487,0.0358037952022914,2.631578947368421,35.764411027568926,186.94235588972435,114.26065162907268,6.491228070175439,1.8796992481203008,44.9624060150376,0.9774436090225564,2.431077694235589,0.7518796992481204,5.213032581453635,0.4511278195488722,1.2280701754385963,1,0,0,0,0,2,8.0,0.02,0.0821917808219178,0.03287671232876712,0.0,0.0,0.0,0.0,0.0,0.0,0.030821917808219176,0.0,0.0,0.0,0.125,0.1,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Hudson Odoi,Chelsea,1,21,0,17,13.1,0.1526717557251908,0.1526717557251908,0.0763358778625954,0.0,1.6030534351145038,31.29770992366412,426.48854961832063,15.49618320610687,11.068702290076336,3.3587786259541987,2.67175572519084,0.3816793893129771,1.068702290076336,0.1526717557251908,11.297709923664122,1.1450381679389314,0.0,0.3053435114503817,39.770992366412216,0.4580152671755725,0.2389138162111765,13.66412213740458,26.03053435114504,4.198473282442748,38.3206106870229,0.1281976574791679,2.595419847328244,31.83206106870229,204.7328244274809,130.53435114503816,7.633587786259542,1.5267175572519085,38.396946564885496,0.9923664122137404,1.6793893129770994,0.6106870229007634,4.5038167938931295,0.3053435114503817,0.916030534351145,37.0,20.6,0.2427184466019417,0.2427184466019417,0.0,0.0,1.990291262135922,39.51456310679611,535.0485436893204,20.631067961165048,12.427184466019416,5.097087378640777,3.5436893203883493,0.3398058252427184,1.4563106796116505,0.4368932038834951,9.466019417475728,1.2135922330097086,0.0485436893203883,0.5339805825242718,47.57281553398058,0.5825242718446602,0.2592138750117824,16.941747572815533,28.640776699029125,4.223300970873786,45.67961165048544,0.0518427750023564,1.8932038834951448,35.33980582524271,227.66990291262127,146.6019417475728,9.223300970873783,0.9223300970873786,45.3883495145631,1.019417475728155,0.7281553398058251,0.9708737864077668,4.466019417475728,0.4368932038834951,0.6310679611650485,0,0,0,0,1,3,8.0,0.04666666666666667,0.043835616438356165,0.3972602739726027,0.08767123287671233,0.0,0.0,0.0,0.0,0.0,0.19397260273972602,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.125,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Wilson,Newcastle Utd,1,29,1,14,12.7,0.4724409448818898,0.0,0.3149606299212598,0.0,1.968503937007874,11.73228346456693,121.0236220472441,5.590551181102363,3.858267716535433,0.8661417322834646,0.3937007874015748,1.2598425196850394,0.5511811023622047,0.0787401574803149,11.88976377952756,0.6299212598425197,0.3149606299212598,0.9448818897637796,23.937007874015748,1.0236220472440944,0.2046004092008184,10.393700787401576,12.598425196850394,4.330708661417323,22.5984251968504,0.0806001612003224,1.7322834645669292,13.77952755905512,50.472440944881896,27.79527559055118,1.4960629921259845,1.88976377952756,41.023622047244096,1.968503937007874,1.3385826771653544,0.3937007874015748,2.755905511811024,2.125984251968504,4.488188976377953,28.0,24.5,0.4897959183673469,0.2040816326530612,0.0816326530612244,0.0,2.0816326530612246,14.93877551020408,143.71428571428572,8.081632653061224,4.285714285714286,0.5714285714285714,0.5306122448979592,0.8979591836734694,0.5306122448979592,0.1224489795918367,13.673469387755102,0.7346938775510204,0.1224489795918367,0.4897959183673469,25.959183673469383,0.5306122448979592,0.0932944606413994,11.83673469387755,13.79591836734694,4.285714285714286,24.77551020408164,0.0483132028321532,2.0,17.959183673469386,94.20408163265306,56.04081632653061,2.897959183673469,2.163265306122449,44.775510204081634,2.0408163265306123,2.0408163265306123,0.4081632653061224,3.5510204081632653,1.5918367346938775,5.183673469387755,0,0,0,1,0,1,14.0,0.32,0.3013698630136986,0.03287671232876712,0.1917808219178082,0.0,0.0,0.0273972602739726,0.0,0.003582718651211802,0.1517386722866175,0.15384615384615385,0.0,0.5454545454545454,0.0,0.1,0.125,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Archer,Aston Villa,1,20,0,5,2.3,1.7391304347826089,0.0,0.0,0.0,3.91304347826087,2.173913043478261,39.56521739130435,0.4347826086956522,1.7391304347826089,0.0,0.4347826086956522,0.0,0.0,0.0,1.7391304347826089,0.0,0.0,0.4347826086956522,5.217391304347826,0.0,0.1890359168241966,0.8695652173913044,3.91304347826087,1.3043478260869563,5.217391304347826,0.1890359168241966,0.8695652173913044,3.0434782608695654,6.521739130434783,0.0,0.0,0.4347826086956522,3.91304347826087,2.608695652173913,0.4347826086956522,0.0,0.8695652173913044,0.4347826086956522,0.8695652173913044,26.02409638554217,20.89849397590361,0.1386780964446625,0.1065557263781703,0.1423836189639976,0.0055684389900981,1.296278493382952,36.13191894470464,549.18750471994,14.27838813874144,14.510431914945642,5.891398535196147,1.1303097830068394,1.3836813470123466,1.3067883759815464,0.446269292763659,11.122611614513444,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,0.8540047225857185,22.472171352628425,12.750352428851643,1.8635104522185564,42.07614686053053,0.0478492971719054,1.330806202124244,28.95655853593513,151.11469886918712,82.41703679766223,3.522099069449439,0.9066603820148598,36.32527671103723,1.324040937502008,1.240535760744268,1.0635468480755534,6.072473474675151,1.2223551207371144,1.3147030874695955,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carney Chukwuemeka,Aston Villa,1,17,0,6,2.5,0.0,0.4,0.0,0.0,0.8,14.0,180.4,6.4,5.6,0.8,0.0,0.4,0.4,0.4,14.0,0.8,0.0,0.0,20.4,0.0,1.12,10.8,7.6,2.8,20.4,0.32,2.0,17.2,64.4,32.4,1.6,0.8,20.4,1.2,1.6,0.4,4.4,0.4,2.4,2.0,0.2,0.0,0.0,0.0,0.0,5.0,40.0,440.0,15.0,10.0,10.0,0.0,0.0,10.0,5.0,70.0,5.0,0.0,0.0,60.0,0.0,50.0,20.0,30.0,10.0,60.0,0.0,0.0,40.0,165.0,80.0,5.0,0.0,105.0,10.0,0.0,10.0,0.0,5.0,20.0,1,0,0,0,0,2,1.0,0.11333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04657534246575343,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Taylor,Burnley,1,28,0,15,14.4,0.0,0.0694444444444444,0.0694444444444444,0.0,0.2083333333333333,45.833333333333336,590.7638888888889,18.125,15.208333333333332,10.625,2.430555555555556,2.708333333333333,1.875,1.1111111111111112,7.708333333333333,3.888888888888889,0.7638888888888888,3.4722222222222223,59.513888888888886,5.833333333333333,1.4564043209876545,26.25,16.25,0.4166666666666666,49.513888888888886,0.0530478395061728,1.597222222222222,28.819444444444443,205.27777777777777,86.66666666666667,3.888888888888889,0.6944444444444444,27.916666666666664,0.625,1.3888888888888888,0.6944444444444444,9.444444444444445,1.9444444444444444,1.1111111111111112,32.0,30.0,0.0,0.0333333333333333,0.0333333333333333,0.0,0.1333333333333333,43.266666666666666,561.3333333333334,16.366666666666667,15.166666666666666,10.066666666666666,2.9,2.6,1.5333333333333334,0.7333333333333333,7.533333333333333,2.2333333333333334,0.6333333333333333,3.2,52.9,4.333333333333333,0.5788888888888889,26.0,13.466666666666669,0.4,44.5,0.03,1.5333333333333334,27.53333333333333,188.63333333333333,83.1,3.733333333333333,0.4333333333333333,29.9,0.4,1.5333333333333334,0.9333333333333332,8.333333333333334,1.5333333333333334,0.8666666666666667,0,1,0,0,0,1,8.0,0.0,0.2,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.03881278538812785,0.0,0.09090909090909091,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Che Adams,Southampton,0,25,0,14,10.7,0.3738317757009346,0.0934579439252336,0.0,0.0,2.149532710280374,17.66355140186916,167.94392523364488,9.25233644859813,4.579439252336449,1.588785046728972,0.3738317757009346,1.2149532710280375,0.7476635514018692,0.0934579439252336,12.990654205607475,1.4018691588785048,0.3738317757009346,0.8411214953271029,30.000000000000004,1.588785046728972,0.3930474277229453,12.803738317757013,14.485981308411215,4.112149532710281,29.4392523364486,0.0349375491309284,1.121495327102804,18.59813084112149,72.52336448598132,34.11214953271028,1.4953271028037385,1.869158878504673,40.84112149532711,1.6822429906542058,2.336448598130841,0.5607476635514019,5.327102803738318,2.0560747663551404,4.672897196261682,42.0,33.0,0.2727272727272727,0.1515151515151515,0.0303030303030303,0.0,1.878787878787879,19.181818181818183,223.0,9.151515151515152,5.575757575757576,2.212121212121212,0.4545454545454545,1.0909090909090908,0.9090909090909092,0.1818181818181818,13.030303030303031,0.7878787878787878,0.1212121212121212,0.4848484848484848,29.57575757575757,0.6666666666666666,0.0899908172635445,13.454545454545457,14.909090909090908,3.333333333333333,29.24242424242424,0.0229568411386593,1.3333333333333333,19.09090909090909,79.60606060606061,35.42424242424242,2.0303030303030303,1.5757575757575757,44.66666666666666,1.0303030303030305,2.1818181818181817,0.6060606060606061,3.606060606060606,1.4242424242424243,4.2727272727272725,0,0,0,1,0,2,4.0,0.16,0.07671232876712329,0.0,0.0,0.0,0.0,0.0,0.0,0.01004566210045662,0.015829528158295282,0.15384615384615385,0.09090909090909091,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheikhou Kouyaté,Crystal Palace,0,32,0,16,13.7,0.0,0.072992700729927,0.0,0.0,0.364963503649635,33.868613138686136,484.014598540146,14.37956204379562,14.67153284671533,3.3576642335766427,0.145985401459854,2.0437956204379564,2.7007299270073,0.5839416058394161,16.277372262773724,2.8467153284671536,0.8029197080291971,2.554744525547445,46.64233576642336,4.37956204379562,1.2946880494432311,25.693430656934307,4.963503649635037,0.437956204379562,45.83941605839416,0.0426234748787895,0.8759124087591241,26.423357664233578,109.05109489051095,45.98540145985402,1.1678832116788322,0.8029197080291971,23.94160583941606,1.8978102189781023,1.3868613138686132,1.6788321167883211,11.67883211678832,2.9927007299270074,1.45985401459854,37.0,35.2,0.0284090909090909,0.0,0.1136363636363636,0.0,0.1988636363636363,34.57386363636363,559.6022727272726,11.079545454545451,14.11931818181818,8.380681818181818,0.1136363636363636,2.073863636363636,1.9886363636363635,0.7386363636363635,9.943181818181817,1.7613636363636362,0.7954545454545454,4.602272727272727,44.46022727272727,6.846590909090908,0.7328254132231403,18.352272727272727,2.0170454545454546,0.7954545454545454,42.92613636363636,0.0048424586776859,0.2556818181818182,22.24431818181818,105.53977272727272,45.22727272727273,0.7954545454545454,0.3125,24.88636363636364,1.221590909090909,0.5681818181818181,1.0227272727272727,8.806818181818182,2.6704545454545454,1.4488636363636362,0,0,0,0,1,3,18.0,0.0,0.00821917808219178,0.0410958904109589,0.09863013698630137,0.0,0.0,0.0,0.0,0.0008561643835616438,0.053082191780821915,0.07692307692307693,0.5454545454545454,0.18181818181818182,0.5,0.1,0.0,0.0,0.3333333333333333,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
Chris Wood,Burnley,0,30,0,18,14.8,0.2027027027027027,0.0,0.0675675675675675,0.0,1.891891891891892,17.7027027027027,164.66216216216216,10.743243243243242,4.9324324324324325,0.945945945945946,0.4054054054054054,2.702702702702702,0.6081081081081081,0.2027027027027027,11.554054054054053,0.945945945945946,0.3378378378378378,0.4054054054054054,26.35135135135135,0.6756756756756757,0.1095690284879473,11.486486486486486,13.85135135135135,2.8378378378378377,25.81081081081081,0.022826880934989,0.6081081081081081,11.62162162162162,35.47297297297297,14.797297297297296,0.945945945945946,0.945945945945946,44.93243243243243,0.8783783783783783,0.5405405405405405,0.4054054054054054,2.702702702702702,6.013513513513513,5.878378378378378,37.0,32.7,0.3669724770642201,0.1223241590214067,0.0,0.0,2.201834862385321,20.122324159021407,178.80733944954127,11.65137614678899,5.718654434250764,0.7033639143730887,0.1223241590214067,2.9969418960244645,0.5198776758409785,0.18348623853211,10.825688073394495,0.8256880733944953,0.1223241590214067,0.581039755351682,29.571865443425075,0.7033639143730887,0.0654639994762879,12.324159021406729,16.146788990825687,4.220183486238532,28.929663608562688,0.0121575999027392,0.7951070336391437,14.678899082568806,45.74923547400611,19.81651376146789,0.9785932721712536,1.6513761467889907,52.96636085626911,1.4067278287461773,1.1009174311926604,0.3363914373088684,3.0886850152905194,5.137614678899082,6.574923547400611,0,0,0,1,0,1,14.0,0.0,0.0821917808219178,0.1917808219178082,0.019178082191780823,0.0,0.0,0.0,0.0,0.0,0.04481409001956947,0.0,0.09090909090909091,0.2727272727272727,0.125,0.0,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Benteke,Crystal Palace,0,31,0,18,11.3,0.3539823008849557,0.0884955752212389,0.2654867256637168,0.0,3.2743362831858405,22.654867256637168,235.13274336283183,11.681415929203538,7.522123893805309,2.035398230088496,0.0884955752212389,2.47787610619469,0.6194690265486725,0.1769911504424778,8.761061946902654,0.7079646017699115,0.3539823008849557,2.2123893805309733,34.24778761061947,2.9203539823008846,0.4385621426893256,15.75221238938053,14.778761061946902,6.548672566371681,32.743362831858406,0.0548202678361657,1.238938053097345,16.902654867256636,81.23893805309734,37.52212389380531,2.035398230088496,0.7964601769911503,47.876106194690266,1.238938053097345,1.238938053097345,0.1769911504424778,3.2743362831858405,6.283185840707964,4.513274336283185,31.0,20.9,0.4784688995215311,0.0478468899521531,0.1435406698564593,0.0478468899521531,3.397129186602871,27.416267942583733,241.67464114832532,15.598086124401917,8.181818181818182,1.4354066985645937,0.2870813397129186,2.870813397129187,0.6220095693779905,0.0,11.483253588516748,0.8133971291866029,0.2870813397129186,1.7703349282296652,40.57416267942584,2.248803827751196,0.1945926146379432,20.47846889952153,17.224880382775122,6.076555023923445,39.66507177033493,0.0366291980494952,1.3875598086124403,17.081339712918663,61.866028708133975,28.42105263157895,1.961722488038277,1.291866028708134,57.70334928229666,1.8181818181818183,1.244019138755981,0.430622009569378,3.779904306220096,10.14354066985646,7.177033492822967,0,0,0,1,0,3,17.0,0.0,0.0684931506849315,0.13424657534246576,0.39452054794520547,0.0,0.005479452054794521,0.038356164383561646,0.0,0.009315068493150684,0.10319634703196347,0.3076923076923077,0.09090909090909091,0.09090909090909091,0.25,0.5,0.125,0.25,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Christian Nørgaard,Brentford,0,27,0,18,16.2,0.0617283950617284,0.0617283950617284,0.2469135802469136,0.0,1.0493827160493827,47.22222222222222,689.9382716049383,18.950617283950617,19.38271604938272,7.160493827160495,0.308641975308642,3.765432098765432,4.012345679012346,1.4814814814814816,19.38271604938272,1.5432098765432098,0.2469135802469136,1.1728395061728396,57.65432098765432,2.9012345679012346,0.971650663008688,35.308641975308646,8.827160493827162,1.851851851851852,54.75308641975309,0.019051973784484,0.617283950617284,28.82716049382716,122.71604938271604,62.901234567901234,2.5308641975308643,0.6790123456790124,34.382716049382715,2.4074074074074074,0.9876543209876544,3.08641975308642,12.222222222222223,1.9135802469135803,1.7283950617283952,21.0,16.3,0.0613496932515337,0.0613496932515337,0.1226993865030674,0.0,0.920245398773006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98159509202454,0.920245398773006,1.4723926380368098,0.0,0.0,0.0,0,0,0,0,1,3,1.0,0.013333333333333334,0.0,0.0,0.0,0.02,0.0,0.038356164383561646,0.0,0.004234122042341221,0.00049813200498132,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
