Name,Team,Nationalaty,age,CrsINJURY,Matches Played_x,Minutes / Div By 90_x,Goals_x,Asissts_x,Yellows_x,Reds_x,Total Shots_x,Passes Attemted_x,Passes Total Distance_x,Short Passes_x,Medium Passes_x,Long Passes_x,Cross Passes_x,Head Pases_x,Tackeled_x,Tackeled Dribbels_x,Pressure Applying_x,Blocks_x,Shots Blocks_x,Clearence_x,Touches_x,Touches Defencive Penalty Area_x,Touches Defencive 3RD_x,Touches Mid 3RD_x,Touches Attacking 3RD_x,Touches Attacking Penalty Area_x,Touches Live Game_x,Dribbels Succes_x,Dribbels Attempted_x,Carries_x,Carries To Distance_x,Carries Proggresive_x,Carries Proggresive Foword_x,Carries Tackeled_x,Reciving Passes_x,Fouls Commited_x,Fouls Drawn_x,Tackele Won_x,looseBallRecovered_x,Aerial Duals Won_x,Aerial Duals Lost_x,Matches Played_y,Minutes / Div By 90_y,Goals_y,Asissts_y,Yellows_y,Reds_y,Total Shots_y,Passes Attemted_y,Passes Total Distance_y,Short Passes_y,Medium Passes_y,Long Passes_y,Cross Passes_y,Head Pases_y,Tackeled_y,Tackeled Dribbels_y,Pressure Applying_y,Blocks_y,Shots Blocks_y,Clearence_y,Touches_y,Touches Defencive Penalty Area_y,Touches Defencive 3RD_y,Touches Mid 3RD_y,Touches Attacking 3RD_y,Touches Attacking Penalty Area_y,Touches Live Game_y,Dribbels Succes_y,Dribbels Attempted_y,Carries_y,Carries To Distance_y,Carries Proggresive_y,Carries Proggresive Foword_y,Carries Tackeled_y,Reciving Passes_y,Fouls Commited_y,Fouls Drawn_y,Tackele Won_y,looseBallRecovered_y,Aerial Duals Won_y,Aerial Duals Lost_y,Position_AMF,Position_DF,Position_DMF,Position_FW,Position_MF,Christmas-played-games,Number of Inj,inj22,inj days 20-21,inj days 19-20,inj days 18-19,Sus days 22,sus days 20-21,sus days 19-20,sus days 18-19,Career Suspension days,Career INJ days,Suspended,Knock,Hamstring,Ankle/Foot Injury,Knee Injury,Thigh Muscle Strain,Groin/Pelvis Injury,Illness,Virus,Calf/Shin Injury,Groin Strain,Back Injury,Hip/Thigh Injury,Calf Muscle Strain,Thigh Muscle Rupture,Shoulder Injury,Head Injury,Foot Injury,ACL Knee Ligament Injury,Ankle Ligaments,MCL Knee Ligament Injury,Concussion,Sprained Ankle,Rib Injury,Toe Injury,Achilles tendonitis,Thumb / Wrist Injury
Arthur Masuaku,West Ham,0,0.55,0,0.4166666666666668,0.2534562211981567,0.07666666666666665,0.0,0.0,0.0,0.1115151515151515,0.4172934131736527,0.2697360166015154,0.49619834710743793,0.3338881183541378,0.13247863247863248,0.60625,0.41353846153846163,0.5969230769230769,0.40000000000000013,0.3839175257731959,0.34285714285714286,0.07450980392156861,0.13911949685534591,0.4753221440173254,0.14984126984126983,0.1261215932914046,0.3700674476393326,0.34527777777777774,0.10953662182361733,0.4695737246680643,0.4108641975308642,0.351864406779661,0.43819181429444104,0.29297424576894776,0.23078538429231416,0.24357446808510647,0.3193846153846153,0.39598888888888883,0.280701754385965,0.1,0.56,0.49396078431372553,0.21220657276995306,0.10909090909090911,0.21052631578947367,0.23076923076923073,0.0,0.18032786885245902,0.31147540983606553,0.0,0.13114754098360656,0.503446348733234,0.37836651053864173,0.5396660027577753,0.37986732284773717,0.236126041386724,0.4098360655737706,0.2754098360655738,0.1639344262295082,0.18032786885245905,0.15925058548009366,0.5737704918032788,0.0,0.17032854907829403,0.5737345885123831,0.25157629255989916,0.025127653856490195,0.42064133068477016,0.5162278070748763,0.09836065573770492,0.549610572998257,0.10319806503628058,0.5481140876982539,0.5908755468873544,0.6020263263440492,0.6821329127258441,0.5218311368263153,0.20268256333830104,0.3879781420765028,0.12295081967213116,0.1632890151026204,0.11475409836065575,0.558562117321746,0.08080729972162078,0.06967213114754099,0,0,1,0,0,0.00821917808219178,0.03287671232876712,0.0,0.32602739726027397,0.06575342465753424,0.1095890410958904,0.0,0.0,0.01643835616438356,0.0,0.012785388127853882,0.12191780821917808,0.23076923076923078,0.09090909090909091,0.0,0.375,0.7000000000000001,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Fletcher,Watford,1,0.44999999999999996,0,0.125,0.013824884792626724,0.5,0.0,0.0,0.0,1.0,0.05810986722207759,0.021742277840376183,0.09732559930188388,0.01893505397093409,0.03455964325529544,0.06589673913043478,0.19264214046822747,0.2162764771460424,0.2608695652173914,0.1482519049753474,0.11180124223602488,0.24296675191815859,0.0,0.0788117040559309,0.030538302277432715,0.0713343082355459,0.04361716905125712,0.07971014492753624,0.044648079547670104,0.08586272901285208,0.0,0.06374355195283715,0.044062574699211175,0.029132674280961068,0.021501743878165915,0.029417206290471797,0.0,0.16496376811594202,0.6864988558352404,0.3260869565217391,0.391304347826087,0.2398976982097187,0.13839559093692594,0.4150197628458499,0.4390192348340731,0.39804796107506935,0.17565892216323917,0.11721129901598731,0.1803525840210636,0.021160068162372783,0.25925569867659043,0.4020360299245071,0.33742695986505405,0.3456170586854236,0.3539309204406112,0.2571450590157334,0.15698746986206102,0.30994462173076565,0.13067883759815466,0.08925385855273181,0.15889445163590635,0.23743427288590416,0.18086696235742178,0.20765899952138944,0.4594464860199789,0.2089380083082636,0.01708009445171437,0.3515952242255446,0.35375090299599316,0.18635104522185564,0.44360226613838827,0.024498840152015564,0.1893423458306851,0.43760715472313544,0.39135942510754873,0.3621311272978212,0.29120623025186543,0.13187787374761595,0.3459550162955927,0.1324040937502008,0.24713035233724395,0.10635468480755535,0.40970905371302224,0.12050576426134758,0.06573515437347978,0,0,0,1,0,0.005479452054794521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Westwood,Burnley,1,0.7,0,0.5,0.5345622119815668,0.0,0.463235294117647,0.5661764705882353,0.0,0.10762032085561496,0.5290419161676647,0.39590457038469085,0.4156017779012431,0.3842702129395448,0.5318627450980393,0.24517463235294115,0.260633484162896,0.34747360482654605,0.30882352941176483,0.5989425409338994,0.1512605042016807,0.12326989619377161,0.1096004439511654,0.5457259785343482,0.12394957983193278,0.04896520206306718,0.5323325815949383,0.3555453431372549,0.09060933790556579,0.5308196653923625,0.0576701268742791,0.09702143569292125,0.43858924143878686,0.2675788858589793,0.17939200039528624,0.10944931163954948,0.15656108597285068,0.4675367647058823,0.30959752321981426,0.2757352941176471,0.3529411764705883,0.7534602076124568,0.03510770505385252,0.07018716577540109,0.7192982456140351,0.7692307692307692,0.09452736318407948,0.08208955223880586,0.2520729684908789,0.0,0.09452736318407959,0.5881753637117443,0.5079132677961374,0.3745245733947086,0.47326753655656806,0.6970577440665525,0.2798507462686567,0.41791044776119407,0.062189054726368154,0.02487562189054726,0.17484008528784645,0.24875621890547261,0.18107138724979752,0.15830598047108854,0.609158543681069,0.13260619977037888,0.0051236355535754065,0.5635603606468325,0.43203969230852834,0.06467661691542288,0.5646453689381714,0.003801886091928371,0.0637058609392064,0.511645950312745,0.3444714382682137,0.2676773306098891,0.19950086170454917,0.06874717322478514,0.3913764510779436,0.1343283582089552,0.28742116190700046,0.03731343283582089,0.704909188994785,0.034333051722519464,0.03855721393034826,0,0,0,0,1,0.0027397260273972603,0.030136986301369864,0.08666666666666667,0.03287671232876712,0.06575342465753424,0.0136986301369863,0.08,0.0,0.019178082191780823,0.0,0.0052968036529680365,0.025936073059360732,0.3076923076923077,0.09090909090909091,0.09090909090909091,0.125,0.0,0.125,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
Axel Tuanzebe,Aston Villa,1,0.3500000000000001,0,0.3750000000000001,0.25806451612903225,0.0,0.0,0.20263157894736833,0.0,0.055023923444976065,0.3326662464544595,0.3205458040279503,0.20249487354750512,0.3294948536389517,0.27715924426450744,0.019942434210526303,0.4372469635627531,0.26180836707152494,0.1578947368421053,0.23429869777536627,0.16917293233082709,0.29411764705882354,0.2549652432969216,0.3484883025104722,0.37891604010025065,0.2103695186327288,0.24639874446499638,0.02110745614035088,0.04053575643143732,0.37100481812497704,0.0,0.0,0.2952689451178343,0.276046628713063,0.181765180485864,0.03561030235162375,0.0,0.3081469298245614,0.24238227146814414,0.13157894736842105,0.23684210526315794,0.44597523219814245,0.251297257227576,0.1973684210526316,0.3157894736842105,0.1942307692307692,0.0,0.0,0.8608414239482199,0.0,0.01941747572815534,0.4569588481906443,0.46009258939613307,0.3407585518555484,0.4807252998286693,0.2796832723221391,0.0,0.41320388349514553,0.17475728155339806,0.17475728155339806,0.14979195561719832,0.4271844660194177,0.7067058026642582,0.47915239898481243,0.5226686058626658,0.6822255414488424,0.05391648600245074,0.37367652191899464,0.06734078147121048,0.00970873786407767,0.5199771764080718,0.0,0.02762648985713158,0.45190896887584675,0.42920560397679486,0.34340571328367114,0.20067897709245514,0.028243601059135037,0.3097549699491447,0.1650485436893204,0.13538720281324057,0.14563106796116507,0.5240378991694935,0.12442755083348596,0.04854368932038834,0,1,0,0,0,0.005479452054794521,0.010958904109589041,0.06,0.0,0.3013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.08287671232876713,0.0,0.09090909090909091,0.0,0.125,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aymeric Laporte,Manchester City,0,0.5,0,0.625,0.6313364055299538,0.03662420382165601,0.0,0.5885350318471338,0.3121019108280252,0.27967573827446435,0.9584118387428965,1.0,0.6416050654614639,1.0,0.6531112199902009,0.019307324840764327,0.6914257716805489,0.26931242854809734,0.3057324840764332,0.19546588745157267,0.22929936305732487,0.10678156612963657,0.40824420141809886,0.9358401815303866,0.5636942675159237,0.17728148487787404,1.0,0.11239384288747346,0.1700608380223358,1.0,0.007212372825582222,0.028014682068444357,0.9857748172242996,1.0,1.0,0.7110719609703213,0.01695247427731502,1.0,0.13409319477036544,0.11146496815286625,0.19108280254777074,0.6526789059572875,0.31425495649053553,0.16502605674580195,0.45614035087719296,0.47692307692307684,0.10133333333333333,0.0,0.25333333333333335,0.0,0.12,0.7018844696969697,0.7494342187826813,0.44731962616822424,0.7961379310344827,0.49758196721311476,0.0,0.34944000000000003,0.06,0.032,0.05371428571428571,0.15200000000000002,0.262046511627907,0.32209128630705397,0.6978975032851511,0.4070769230769231,0.020384000000000003,0.7046870838881492,0.0865625341343528,0.044000000000000004,0.7013100044863166,0.0032768000000000003,0.02276422764227642,0.7695305466237943,0.7670002204099625,0.8525897881208753,0.5853725490196079,0.011636363636363636,0.5310476190476191,0.08000000000000002,0.10359055118110237,0.032,0.448,0.1932264150943396,0.038000000000000006,0,1,0,0,0,0.00821917808219178,0.052054794520547946,0.11333333333333333,0.11232876712328767,0.7534246575342466,0.043835616438356165,0.07333333333333333,0.0,0.0,0.0,0.0224159402241594,0.14047322540473225,1.0,0.7272727272727273,0.18181818181818182,0.0,0.2,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayoze Pérez,Leicester City,0,0.55,0,0.3750000000000001,0.13364055299539174,0.11734693877551018,0.9642857142857142,0.0,1.0,0.46938775510204067,0.3977758768177929,0.2445854988875527,0.5367804737006961,0.25774859180842935,0.10544217687074832,0.18558673469387751,0.31648351648351647,0.35531135531135527,0.0,0.6881443298969072,0.47230320699708456,0.0,0.06083943011166731,0.5055744008485906,0.04300291545189504,0.11316039700439282,0.41629175631914106,0.5004251700680271,0.48201702205545877,0.5396112323336043,0.2961728909250773,0.3590453130404704,0.4786505927966788,0.3206439308615278,0.2233841037464965,0.3313938341293965,0.38021978021978015,0.6061054421768707,0.21482277121374868,0.2551020408163265,0.30612244897959184,0.45042016806722684,0.19488358723771196,0.30612244897959184,0.6140350877192982,0.398076923076923,0.18181818181818177,0.10526315789473681,0.18181818181818177,0.0,0.42105263157894746,0.27897092938958973,0.16644958262820636,0.339341769887761,0.17272436115181924,0.09397795905561222,0.13955342902711326,0.12861244019138757,0.1626794258373206,0.0861244019138756,0.24948735475051267,0.3157894736842106,0.034828085011683545,0.03728483789632512,0.38268080905884355,0.034781008465219,0.0041207847805682105,0.28372058945329676,0.4832039385490189,0.31578947368421056,0.3808539457048347,0.03516403012751539,0.40844906056716074,0.3984215141771413,0.33878276752654674,0.3481472002339994,0.3837289301685588,0.22270552414093084,0.3454089769879244,0.22009569377990432,0.40986324077911324,0.10526315789473686,0.3228223900386234,0.05188679245283019,0.10047846889952156,1,0,0,0,0,0.005479452054794521,0.010958904109589041,0.10666666666666667,0.07671232876712329,0.03287671232876712,0.0,0.17333333333333334,0.0,0.0,0.0,0.0073059360730593605,0.012785388127853882,0.15384615384615385,0.09090909090909091,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bali Mumba,Norwich City,1,0.1499999999999999,0,0.04166666666666668,0.013824884792626724,0.0,0.0,0.0,0.0,0.0,0.04842488935173133,0.024460062570423206,0.0729941994764129,0.01893505397093409,0.03455964325529544,0.0,0.09632107023411374,0.1081382385730212,0.0,0.19766920663379653,0.22360248447204975,0.0,0.3240360951599673,0.08319013205903816,0.24430641821946172,0.17120233976531016,0.02907811270083808,0.02989130434782608,0.0,0.0906328806246772,0.0,0.06374355195283715,0.05665188175612866,0.05324247368589436,0.02723554224567683,0.029417206290471797,0.0,0.051195652173913045,0.0,0.10869565217391305,0.13043478260869568,0.06854219948849105,0.0,0.059288537549407126,0.08771929824561403,0.053846153846153835,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.39842519685039374,0.16666666666666669,0.0,0.0,0.0,0,1,0,0,0,0.0027397260273972603,0.0027397260273972603,0.10666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010958904109589041,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Davies,Tottenham,0,0.55,0,0.5,0.511520737327189,0.0,0.12022900763358776,0.23511450381679383,0.0,0.07980569049271338,0.25166156237144033,0.1893924406813754,0.19650855736907086,0.24601115922541847,0.12742219612448624,0.09255725190839695,0.37204932472108054,0.22783323546682324,0.0916030534351145,0.19955536318564576,0.09814612868047984,0.12797485406376288,0.15929713380383126,0.2667498770442682,0.15012722646310436,0.05717219716052084,0.2297392873692169,0.10671119592875318,0.08622873378290485,0.27553997898229493,0.0,0.011191615991719495,0.2387163261784963,0.19736447432721635,0.14924289300473534,0.18076985544908242,0.020317087492660004,0.2496819338422392,0.26114905584572123,0.13358778625954199,0.2519083969465649,0.2707678491243826,0.0850446188581873,0.08327550312283138,0.5964912280701753,0.5596153846153845,0.04323094425483503,0.07508532423208189,0.08646188850967006,0.0,0.06143344709897611,0.5396353681869894,0.42616652020619156,0.45767599119645286,0.48616466711434475,0.35305348850221,0.22753128555176336,0.49692832764505124,0.12627986348122866,0.0887372013651877,0.14480741101901512,0.25938566552901027,0.1739026906897373,0.46985682523048167,0.5810718487589679,0.319768968233132,0.012836491980104604,0.4506846389114855,0.3494090213482999,0.09215017064846416,0.5051929498987133,0.0065603559738610685,0.09226116151946502,0.4683340100742952,0.3878538313344732,0.39814912506357086,0.29064891030359813,0.03971455165994414,0.3338209003738014,0.11945392491467577,0.16317755502405204,0.08532423208191126,0.5181134092684733,0.21197437053255197,0.06484641638225257,0,1,0,0,0,0.00821917808219178,0.0273972602739726,0.0,0.1917808219178082,0.2493150684931507,0.07123287671232877,0.0,0.0,0.0,0.0,0.001141552511415525,0.06917808219178082,0.07692307692307693,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Gibson,Norwich City,1,0.55,0,0.5,0.5391705069124424,0.0,0.0,0.33722627737226274,0.35766423357664234,0.09157266091572658,0.5934699943179336,0.6157576836785702,0.3124897663716509,0.5785557366593438,0.5830993823694555,0.0,0.6306569343065695,0.18154594796930565,0.13138686131386865,0.18805026713823467,0.5443169968717415,0.6118505796479176,0.8812835697562321,0.6483269377447746,0.825425790754258,0.212715266140374,0.4552210380665873,0.06189172749391729,0.10493928185656769,0.6839074303610869,0.00947188330639751,0.032104416676976374,0.571710758062862,0.49296767159192834,0.46397728979726977,0.2469327535331574,0.05828186412128017,0.5854075425790753,0.1344602381867077,0.09124087591240874,0.17518248175182485,0.5235723486474883,0.4298344813405985,0.12939615129396154,0.4912280701754386,0.5384615384615384,0.0,0.03900709219858153,0.22458628841607564,0.0,0.05673758865248227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07801418439716312,0.09889987155860837,0.03900709219858156,0.0,0.0,0.0,0,1,0,0,0,0.0027397260273972603,0.00821917808219178,0.0,0.0,0.5150684931506849,0.24383561643835616,0.05333333333333334,0.0,0.0,0.0,0.007762557077625571,0.06324200913242009,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Godfrey,Everton,1,0.30000000000000004,0,0.5416666666666667,0.576036866359447,0.0,0.0,0.3186206896551724,0.0,0.17304075235109714,0.3348998554614908,0.2403169198664024,0.27402190286202815,0.3063561145918026,0.20557029177718836,0.09407327586206896,0.47363395225464194,0.5832007073386384,0.3724137931034484,0.462477781727693,0.6384236453201971,0.539553752535497,0.5139882888744307,0.4201781080223288,0.4020525451559935,0.10266304713615866,0.2871212955822408,0.16436781609195403,0.11331374671408688,0.41388467191980527,0.016911084687541156,0.04044418468731736,0.29254944916057546,0.26865798888635156,0.18712942982519656,0.12598679383712402,0.11013262599469494,0.28422413793103446,0.21778584392014524,0.1206896551724138,0.3103448275862069,0.5164300202839757,0.274405050995629,0.2351097178683386,0.6666666666666665,0.7326923076923075,0.0,0.05744125326370749,0.16536118363794594,0.0,0.10966057441253266,0.378256290054593,0.34827330004592805,0.2704960835509138,0.39548588860231226,0.23476223087788387,0.03626341746446185,0.34506527415143606,0.14621409921671022,0.13054830287206268,0.13800820589332338,0.44386422976501305,0.7412107596089623,0.4577857707766812,0.44829017748393457,0.48503715605543285,0.01225722446809236,0.3092395517899546,0.10576195005368808,0.05483028720626633,0.42721917472856613,0.0027923020812739585,0.05200704748561846,0.3661732976249444,0.4148440642676318,0.39705592945040935,0.17269919281899013,0.056966532162354616,0.2546313564590328,0.06527415143603134,0.11443021319463008,0.10182767624020889,0.41926452546478343,0.1827553081432583,0.046997389033942565,0,1,0,0,0,0.0027397260273972603,0.01643835616438356,0.23333333333333334,0.030136986301369864,0.12054794520547946,0.0,0.0,0.0,0.057534246575342465,0.0,0.00821917808219178,0.03522504892367906,0.15384615384615385,0.0,0.09090909090909091,0.0,0.1,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Johnson,West Ham,1,0.19999999999999996,0,0.5,0.4976958525345622,0.044921875,0.0,0.0,0.0,0.04900568181818181,0.4542103293413174,0.3247984381786594,0.40004242916174726,0.3521476248266297,0.3291266025641026,0.307861328125,0.3288461538461539,0.40805288461538464,0.42187500000000017,0.3078286082474227,0.5625000000000001,0.2182904411764706,0.29112617924528306,0.4925047374120195,0.2853422619047619,0.10226267688679246,0.3879542731629393,0.2596028645833333,0.04813621076233183,0.4499967243186583,0.06510416666666666,0.14890095338983053,0.39361255345143553,0.335567282928624,0.20837653559428812,0.15329122340425536,0.12475961538461537,0.3761458333333333,0.12335526315789476,0.0,0.35156250000000006,0.47417279411764707,0.12433978873239437,0.08522727272727273,0.3333333333333333,0.21538461538461534,0.11111111111111106,0.0,0.22222222222222213,0.0,0.08771929824561403,0.21375348883572576,0.14309313730886514,0.19959009673717,0.14121383580655494,0.1531492666091458,0.42641325536062374,0.1375438596491228,0.07894736842105264,0.08771929824561403,0.10150375939849623,0.17543859649122806,0.12770297837617295,0.15949625100094633,0.25011334731923984,0.1417004048582996,0.012003693444136656,0.1742997640572804,0.23363706918853658,0.03508771929824561,0.23397715913831232,0.023638042474607567,0.1123234916559692,0.21740847295086593,0.2253595195836185,0.23896577149716947,0.21032565072812756,0.10207336523125995,0.15288220551378445,0.10526315789473684,0.15727310401989228,0.10526315789473684,0.26041006129782285,0.043238993710691814,0.02631578947368421,0,1,0,0,0,0.00821917808219178,0.005479452054794521,0.13333333333333333,0.0,0.0,0.019178082191780823,0.0,0.0,0.0,0.0,0.0,0.014794520547945205,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben Mee,Burnley,1,0.75,0,0.4583333333333334,0.5069124423963134,0.08846153846153842,0.0,0.3553846153846153,0.0,0.1608391608391608,0.3332749884845693,0.2989069060373534,0.1958677685950413,0.2629787688040115,0.3943786982248521,0.011658653846153841,0.6816568047337279,0.3252465483234714,0.32307692307692315,0.18360428231562254,0.454945054945055,0.5588235294117647,0.8370101596516691,0.4035900212402649,0.42142857142857143,0.12057608574299432,0.3125337920865078,0.04230769230769231,0.12638840979648153,0.42619469977960545,0.010519395134779732,0.011277705345501954,0.2683943423711292,0.2059919624158035,0.11868962620747586,0.04684124386252047,0.06142011834319524,0.24958974358974362,0.1821862348178138,0.15384615384615385,0.18461538461538465,0.7579185520361992,0.6978331527627304,0.22027972027972031,0.5263157894736841,0.5980769230769231,0.08093716719914795,0.0,0.12140575079872198,0.0,0.14696485623003194,0.3711334591925647,0.35940111383384576,0.20880236481442774,0.31249149433928025,0.4866770544178495,0.004437344692935737,0.7371246006389777,0.12140575079872205,0.0511182108626198,0.07393884071200366,0.389776357827476,1.0,1.0,0.47389441895157847,0.6451216515114279,0.015147648746031908,0.3424082054598129,0.057616170217220986,0.1405750798722045,0.47425957857289264,0.0015678428890771457,0.022727863061378216,0.30369929013899305,0.21446663957900994,0.14824103594720833,0.04226440309883272,0.01394133023525994,0.21390537045489125,0.07667731629392971,0.1336570149178637,0.0830670926517572,0.7285884753069787,0.40315871963349204,0.09105431309904152,0,1,0,0,0,0.0027397260273972603,0.021917808219178082,0.06666666666666667,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0029109589041095892,0.039897260273972605,0.15384615384615385,0.18181818181818182,0.0,0.0,0.1,0.125,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ben White,Arsenal,1,0.3500000000000001,0,0.6666666666666667,0.7096774193548386,0.0,0.0,0.08850574712643679,0.0,0.036050156739811906,0.5133594879207104,0.49354061929510135,0.3184057321988356,0.5331197092161271,0.36774241084585924,0.008710488505747127,0.4583554376657826,0.28588269967580315,0.24137931034482765,0.22427124066832568,0.4137931034482759,0.41751183231913463,0.45402298850574724,0.5527136269439725,0.5610974274767379,0.1261351540668616,0.47180909013012134,0.044779693486590035,0.029508788206793462,0.5895523586913742,0.017615713216188798,0.08425871809857785,0.5308491142333538,0.49968367545439946,0.4016954143675748,0.13609684519442417,0.09177718832891246,0.48573754789272033,0.21173623714458564,0.2442528735632184,0.24137931034482762,0.6342123056119,0.3018455560951919,0.14106583072100312,0.6666666666666665,0.7346153846153846,0.0,0.0,0.1649305555555555,0.09895833333333308,0.06770833333333334,0.5117212160669192,0.49256898781199887,0.34039135514018687,0.5183189655172413,0.4262455174180328,0.09042245370370372,0.42,0.14583333333333337,0.125,0.1521577380952381,0.359375,0.47389777131782956,0.26380964730290457,0.5532742006132282,0.42277644230769235,0.012736002604166668,0.4070354111185087,0.19507782632441287,0.07291666666666667,0.5463609428742336,0.008333333333333299,0.15190972222222227,0.5415326902465166,0.47668820255675554,0.4340107423005674,0.23253676470588241,0.056818181818181816,0.36334325396825407,0.10677083333333337,0.07262959317585302,0.09375,0.5306224899598394,0.133500393081761,0.05989583333333334,0,1,0,0,0,0.005479452054794521,0.0027397260273972603,0.1,0.0,0.0,0.0,0.0,0.010958904109589041,0.0,0.0,0.0013698630136986301,0.005136986301369863,0.07692307692307693,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernardo Silva,Manchester City,0,0.5,0,0.8750000000000001,0.8387096774193548,0.19925742574257424,0.15594059405940594,0.30495049504950494,0.0,0.2691269126912691,0.6423489654354657,0.45278269140074584,0.8615965492653163,0.4225704123810439,0.18691292206143692,0.3601485148514851,0.19741051028179746,0.430946940847931,0.47524752475247545,0.6827089925487395,0.3564356435643566,0.02766453115899825,0.11068559686157296,0.6849855532385941,0.10431400282885431,0.03310811185732808,0.5471219645926254,0.7306105610561056,0.6100430670869776,0.7245435235347434,0.14813362524371235,0.4282178217821783,0.7418031051730707,0.6800027684887694,0.5379551814904296,0.6631978091426165,0.28987052551408987,0.7992491749174917,0.286607608129234,0.2846534653465347,0.297029702970297,0.5423995340710541,0.08666852600753035,0.10801080108010803,0.7719298245614035,0.7038461538461538,0.1721014492753623,0.2690217391304347,0.2753623188405797,0.0,0.25,0.5935351305171278,0.48708784432036234,0.6176376472978463,0.48915523855719206,0.22535415181753388,0.15474033816425123,0.231304347826087,0.12771739130434787,0.09239130434782611,0.23563664596273293,0.17934782608695654,0.05934024266936294,0.045879938661374714,0.6313143937229808,0.048285953177257535,0.003898865784499054,0.4910572135703121,0.800667252392373,0.41847826086956524,0.6208245557571148,0.02079395085066158,0.33636002120890773,0.705525653571928,0.8034766676888578,0.7739449461618618,0.7841094771241833,0.1699604743083004,0.547360248447205,0.11413043478260872,0.25984251968503935,0.07880434782608697,0.3391828182294396,0.040184064807219026,0.047554347826086966,0,0,0,0,1,0.00821917808219178,0.01643835616438356,0.02,0.052054794520547946,0.0,0.04657534246575343,0.0,0.0,0.030136986301369864,0.0,0.00572851805728518,0.015442092154420922,0.23076923076923078,0.2727272727272727,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
