age,Matches Played_x,Asissts_x,Passes Attemted_x,Cross Passes_x,Head Pases_x,Tackeled_x,Blocks_x,Shots Blocks_x,Clearence_x,Touches_x,Touches Defencive Penalty Area_x,Touches Defencive 3RD_x,Touches Attacking Penalty Area_x,Touches Live Game_x,Dribbels Succes_x,Carries_x,Carries To Distance_x,Carries Tackeled_x,Tackele Won_x,looseBallRecovered_x,Aerial Duals Won_x,Matches Played_y,Goals_y,Passes Total Distance_y,Medium Passes_y,Long Passes_y,Cross Passes_y,Tackeled_y,Tackeled Dribbels_y,Blocks_y,Shots Blocks_y,Clearence_y,Touches_y,Touches Defencive Penalty Area_y,Touches Mid 3RD_y,Touches Attacking 3RD_y,Touches Live Game_y,Carries_y,Tackele Won_y,looseBallRecovered_y,Aerial Duals Won_y,Position_AMF,Position_FW,Position_MF,Christmas-played-games,Number of Inj,inj22,inj days 20-21,Career Suspension days,Ankle/Foot Injury,Knee Injury,Thigh Muscle Strain,Groin/Pelvis Injury,Illness,Virus,Calf/Shin Injury,Back Injury,Hip/Thigh Injury,Thigh Muscle Rupture,Shoulder Injury,Head Injury,Concussion,Sprained Ankle,Rib Injury
22,22,0.1388888888888888,55.09259259259259,0.9722222222222222,2.268518518518518,2.222222222222222,1.7129629629629628,0.6018518518518519,1.111111111111111,64.62962962962962,3.657407407407407,0.8401920438957474,1.4351851851851851,63.79629629629629,0.047153635116598,45.64814814814815,327.4537037037037,0.6481481481481481,1.3888888888888888,10.046296296296296,1.4351851851851851,35.0,0.056657223796034,708.300283286119,17.790368271954677,7.393767705382436,1.019830028328612,2.181303116147309,0.6798866855524079,1.529745042492918,0.3682719546742209,1.303116147308782,50.9915014164306,2.804532577903683,31.869688385269125,9.26345609065156,50.31161473087819,33.90934844192635,1.643059490084986,8.923512747875355,1.331444759206799,0,0,1,3,3.0,9.0,42.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,15,0.099009900990099,18.514851485148515,0.594059405940594,0.99009900990099,1.683168316831683,2.1782178217821784,0.495049504950495,1.0891089108910892,28.71287128712872,2.1782178217821784,0.7352220370551907,1.98019801980198,27.821782178217823,0.049014802470346,18.41584158415841,78.41584158415841,1.5841584158415842,0.6930693069306931,4.356435643564357,0.8910891089108911,27.0,0.1438848920863309,579.3525179856115,16.402877697841728,4.388489208633094,1.1510791366906474,2.158273381294964,0.5035971223021583,1.5827338129496402,0.0719424460431654,0.4316546762589928,57.05035971223021,0.935251798561151,32.44604316546763,21.654676258992804,54.74820143884892,39.71223021582734,1.7266187050359711,7.482014388489208,1.079136690647482,0,0,1,3,15.0,0.0,18.0,29.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,18,0.1418439716312056,27.02127659574468,2.198581560283688,0.7092198581560284,1.1347517730496457,0.9929078014184396,0.0,0.425531914893617,39.8581560283688,0.5673758865248227,0.2464664755293999,3.617021276595745,37.87234042553192,0.0905387052965142,30.141843971631207,213.3333333333333,1.5602836879432624,0.7092198581560284,4.609929078014185,0.2127659574468085,2.0,0.0,96.66666666666669,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,13.333333333333334,0.0,2.5,9.166666666666668,12.5,10.833333333333334,1.6666666666666667,1.6666666666666667,0.0,1,0,0,1,7.0,5.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,15,0.0,49.6969696969697,0.0,2.3484848484848486,1.2878787878787878,2.651515151515152,0.6818181818181819,3.6363636363636367,59.77272727272727,9.318181818181818,2.749081726354454,0.3787878787878788,58.25757575757576,0.0344352617079889,38.333333333333336,284.24242424242425,0.3787878787878788,0.8333333333333334,9.318181818181818,1.893939393939394,15.0,0.0746268656716417,973.8805970149252,30.22388059701493,10.149253731343284,0.1492537313432835,2.9104477611940296,1.1940298507462686,1.8656716417910448,0.9701492537313432,5.3731343283582085,62.61194029850746,11.791044776119405,23.2089552238806,1.4925373134328357,61.4179104477612,37.98507462686567,2.014925373134328,8.73134328358209,2.985074626865672,0,0,0,1,12.0,34.0,126.0,160.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,11,0.1515151515151515,47.121212121212125,2.7272727272727275,1.3636363636363638,2.121212121212121,2.7272727272727275,0.303030303030303,1.6666666666666667,59.3939393939394,4.848484848484849,3.6042240587695136,1.0606060606060606,51.21212121212122,0.3673094582185491,39.3939393939394,197.72727272727275,0.4545454545454546,1.2121212121212122,8.030303030303031,0.4545454545454546,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2413793103448276,0.0,0.0,0,0,0,1,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10,0.0,46.36363636363637,3.333333333333333,2.575757575757576,2.7272727272727275,0.9090909090909092,0.303030303030303,2.575757575757576,56.969696969696976,2.878787878787879,2.272727272727273,1.3636363636363638,48.18181818181819,0.1147842056932966,30.151515151515152,152.87878787878788,0.9090909090909092,1.9696969696969693,8.93939393939394,2.272727272727273,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,22,0.0588235294117647,28.0,0.4705882352941176,1.1176470588235294,1.3529411764705883,0.7647058823529411,0.1764705882352941,0.2941176470588235,42.05882352941177,0.6470588235294118,0.231833910034602,6.647058823529412,41.8235294117647,0.0795847750865051,28.823529411764707,140.64705882352942,2.0588235294117645,0.9411764705882352,5.235294117647059,1.2941176470588236,30.0,0.6632653061224489,383.6734693877551,10.714285714285714,3.4183673469387754,1.173469387755102,0.9183673469387754,0.3061224489795918,1.020408163265306,0.1020408163265306,0.2040816326530612,47.65306122448979,0.5102040816326531,21.428571428571427,25.96938775510204,47.44897959183673,34.94897959183673,0.6122448979591836,5.561224489795918,1.1224489795918366,0,1,0,2,10.0,5.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,3,0.0,17.5,0.0,1.7857142857142858,0.0,0.3571428571428571,0.3571428571428571,0.7142857142857143,30.000000000000004,1.0714285714285714,1.2755102040816328,5.357142857142858,27.5,0.0,12.142857142857144,35.35714285714286,0.3571428571428571,0.0,4.285714285714286,3.571428571428572,39.0,0.5722070844686648,196.07629427792915,5.258855585831062,1.4441416893732968,0.4087193460490463,0.4632152588555858,0.0544959128065395,0.8446866485013623,0.217983651226158,0.8446866485013623,29.073569482288825,1.1716621253405994,13.079019073569482,14.850136239782016,28.58310626702997,15.122615803814712,0.3542234332425067,3.1335149863760217,3.896457765667576,0,1,0,1,9.0,33.0,42.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21,2,0.5,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849315,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,12,0.0,36.82926829268293,0.2439024390243902,1.4634146341463417,2.926829268292684,0.7317073170731708,0.4878048780487805,1.2195121951219514,46.58536585365854,2.439024390243903,3.5693039857227844,1.2195121951219514,46.34146341463415,0.2379535990481856,29.26829268292683,104.14634146341464,1.951219512195122,2.1951219512195124,7.317073170731708,0.9756097560975612,36.0,0.0613496932515337,429.1411042944785,11.656441717791411,1.840490797546012,0.4294478527607361,1.411042944785276,0.4907975460122699,0.7975460122699386,0.1226993865030674,0.5521472392638036,38.65030674846626,0.920245398773006,20.85889570552148,13.006134969325151,38.282208588957054,23.312883435582823,1.4723926380368098,5.398773006134969,0.4294478527607361,0,0,1,3,4.0,0.0,45.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,13,0.2564102564102564,41.965811965811966,0.9401709401709404,2.1367521367521367,2.2222222222222223,1.965811965811966,0.4273504273504274,1.1111111111111112,53.93162393162393,3.1623931623931627,1.1469062751114034,0.1709401709401709,49.14529914529915,0.0584410840821097,30.25641025641026,163.24786324786325,0.6837606837606838,1.3675213675213675,10.5982905982906,1.4529914529914532,34.0,0.0,808.9710610932475,19.163987138263664,9.710610932475884,0.45016077170418,2.02572347266881,0.5787781350482315,1.9292604501607715,0.5787781350482315,1.5755627009646302,54.69453376205787,3.504823151125401,31.961414790996784,10.610932475884244,52.57234726688103,32.861736334405144,1.382636655948553,12.057877813504822,1.2861736334405145,0,0,1,2,6.0,41.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,17,0.0602409638554216,30.361445783132528,3.4939759036144573,0.5421686746987951,2.048192771084337,2.5301204819277108,0.5421686746987951,0.4819277108433734,41.92771084337349,1.7469879518072289,0.4826535055886195,1.0240963855421683,39.93975903614457,0.1016112643344462,31.50602409638553,207.34939759036143,1.506024096385542,1.1445783132530118,7.710843373493975,0.5421686746987951,40.0,0.0527704485488126,486.9656992084433,11.319261213720315,9.736147757255935,3.588390501319261,1.1345646437994723,0.2902374670184696,1.530343007915567,0.158311345646438,0.712401055408971,44.74934036939314,1.2928759894459103,23.614775725593667,18.62796833773087,40.68601583113457,32.24274406332454,0.6596306068601583,7.176781002638522,0.5804749340369393,0,0,1,1,5.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,6,0.0,6.764705882352941,1.1764705882352942,0.2941176470588235,0.8823529411764706,0.2941176470588235,0.0,0.0,10.588235294117649,0.0,0.5190311418685121,1.4705882352941178,10.588235294117649,0.0,8.23529411764706,52.05882352941177,0.2941176470588235,0.8823529411764706,0.8823529411764706,0.0,29.0,0.4411764705882353,186.4705882352941,4.705882352941177,0.6617647058823529,0.4411764705882353,0.8088235294117647,0.0,0.9558823529411764,0.2205882352941176,0.2941176470588235,25.147058823529413,0.3676470588235294,10.882352941176473,13.602941176470589,24.11764705882353,17.573529411764707,0.5882352941176471,2.2058823529411766,0.5882352941176471,1,0,0,2,1.0,33.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,8,0.0,28.387096774193548,0.0,0.3225806451612903,0.9677419354838708,1.6129032258064515,0.0,0.9677419354838708,40.0,1.6129032258064515,2.18522372528616,5.161290322580645,40.0,0.0,20.967741935483872,50.64516129032258,1.2903225806451613,0.6451612903225806,2.903225806451613,0.6451612903225806,39.0,0.6967213114754098,260.94262295081967,6.270491803278689,2.0901639344262297,0.4508196721311475,1.0245901639344264,0.2049180327868852,0.4098360655737705,0.040983606557377,0.4918032786885246,28.155737704918035,0.5737704918032788,11.80327868852459,14.221311475409838,27.5,15.122950819672132,0.778688524590164,3.934426229508197,0.5327868852459017,0,1,0,3,23.0,73.0,53.0,23.0,1.0,1.0,5.0,0.0,2.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
22,16,0.0,44.46153846153846,2.1538461538461537,2.076923076923077,3.8461538461538463,2.076923076923077,0.1538461538461538,2.1538461538461537,55.61538461538461,3.230769230769231,1.532544378698225,1.0,47.0,0.0473372781065088,28.692307692307693,136.46153846153845,0.9230769230769232,1.5384615384615383,7.153846153846154,0.8461538461538461,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,0,0,0,3,2.0,15.0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,16,0.18348623853211,34.678899082568805,1.4678899082568806,0.4587155963302752,2.201834862385321,0.9174311926605504,0.091743119266055,0.2752293577981651,45.77981651376147,1.4678899082568806,0.6480935948152512,2.385321100917431,42.6605504587156,0.1010015991919872,30.73394495412844,135.045871559633,2.8440366972477062,1.6513761467889907,6.238532110091743,0.9174311926605504,41.0,0.4010695187165775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7379679144385027,0.0,0.0,1,0,0,2,5.0,10.0,0.0,414.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,7,0.1666666666666666,28.166666666666668,1.0,1.0,0.6666666666666666,1.3333333333333333,0.8333333333333334,2.6666666666666665,34.833333333333336,4.5,3.472222222222222,0.5,31.166666666666668,0.0,19.0,79.33333333333333,0.0,0.3333333333333333,3.6666666666666665,0.1666666666666666,20.0,0.0561797752808988,404.3820224719101,12.247191011235955,5.056179775280898,0.8426966292134831,1.2921348314606742,0.5617977528089887,1.8539325842696628,0.5617977528089887,3.1460674157303368,39.550561797752806,4.887640449438202,14.213483146067416,7.640449438202247,33.37078651685393,18.651685393258425,1.0112359550561798,5.842696629213483,1.2359550561797752,0,0,0,1,6.0,3.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21,19,0.1324503311258278,31.32450331125828,1.1258278145695364,0.728476821192053,0.8609271523178809,0.728476821192053,0.0,0.4635761589403974,40.59602649006623,0.8609271523178809,0.3903337572913469,2.450331125827814,39.271523178807946,0.0964869961843779,29.735099337748345,177.81456953642385,1.52317880794702,0.728476821192053,5.562913907284768,0.3311258278145695,33.0,0.1632653061224489,536.6938775510204,14.612244897959185,2.2857142857142856,1.2653061224489797,0.8571428571428571,0.3265306122448979,0.9387755102040816,0.0408163265306122,0.7346938775510204,48.97959183673469,0.8979591836734694,22.40816326530612,21.6734693877551,48.326530612244895,36.61224489795919,0.6938775510204082,5.714285714285714,0.3673469387755102,1,0,0,2,12.0,6.0,62.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
24,17,0.3676470588235294,20.36764705882353,0.9558823529411764,0.7352941176470589,1.8382352941176472,1.25,0.1470588235294117,0.2205882352941176,35.955882352941174,0.5882352941176471,0.3298010380622837,5.0,34.85294117647059,0.1243512110726643,23.60294117647059,118.45588235294116,1.8382352941176472,0.9558823529411764,5.294117647058823,2.5,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,1,0,0,2,3.0,6.0,40.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,10,0.1612903225806451,28.387096774193548,0.8064516129032258,1.7741935483870968,2.096774193548387,1.6129032258064515,0.1612903225806451,0.9677419354838708,38.87096774193548,2.096774193548387,1.3787721123829344,2.7419354838709675,38.70967741935484,0.0780437044745057,23.064516129032256,113.2258064516129,0.9677419354838708,1.129032258064516,6.612903225806451,0.8064516129032258,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,0,0,1,3,3.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,6,0.0,33.61702127659574,0.0,2.3404255319148937,2.127659574468085,2.127659574468085,1.0638297872340423,3.404255319148936,43.40425531914894,8.936170212765957,5.387052965142599,0.0,42.12765957446808,0.0452693526482571,25.95744680851064,134.04255319148936,0.425531914893617,0.851063829787234,6.595744680851063,1.0638297872340423,21.0,0.0,851.4285714285714,23.96825396825397,7.830687830687832,0.0,0.8994708994708995,0.2116402116402116,1.5343915343915344,0.9523809523809524,4.126984126984127,51.21693121693122,8.571428571428573,23.862433862433864,1.1111111111111112,50.31746031746032,32.804232804232804,0.7407407407407408,6.613756613756614,2.1164021164021167,0,0,0,3,24.0,28.0,81.0,21.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
27,18,0.0,46.54545454545455,0.0,2.5454545454545454,0.4848484848484848,1.4545454545454546,0.9696969696969696,4.727272727272728,55.03030303030303,11.87878787878788,2.078971533516988,0.4848484848484848,53.63636363636363,0.0,33.39393939393939,176.24242424242425,0.0,0.1818181818181818,5.818181818181818,2.484848484848485,38.0,0.0,1024.0159574468084,24.9468085106383,13.297872340425531,0.1063829787234042,0.8244680851063829,0.3723404255319149,1.622340425531915,1.0106382978723405,5.212765957446808,62.20744680851064,10.77127659574468,28.05851063829787,1.702127659574468,60.45212765957447,38.59042553191489,0.5319148936170213,8.643617021276595,2.845744680851064,0,0,0,3,13.0,0.0,12.0,25.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33,6,0.0,11.19047619047619,2.142857142857143,0.0,1.9047619047619049,0.9523809523809524,0.238095238095238,0.4761904761904761,15.238095238095235,2.380952380952381,1.4739229024943308,0.0,13.571428571428571,0.0,7.3809523809523805,34.047619047619044,0.0,2.380952380952381,1.6666666666666663,0.238095238095238,25.0,0.0,404.375,11.5625,6.09375,1.3020833333333337,2.083333333333333,0.9895833333333334,2.291666666666667,0.46875,2.1875,38.75,3.229166666666667,19.6875,8.385416666666668,32.552083333333336,17.916666666666668,1.6666666666666667,6.71875,1.0416666666666667,0,0,0,1,18.0,0.0,55.0,28.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,17,0.0625,47.625,0.9375,4.1875,1.5625,1.0,0.25,4.875,57.6875,8.5,1.96484375,2.125,50.0625,0.00390625,25.1875,144.5625,0.25,1.125,9.625,4.25,45.0,0.0453514739229024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122448979591837,0.0,0.0,0,0,0,3,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,17,0.0,31.0828025477707,0.0636942675159235,1.910828025477707,0.7643312101910829,1.78343949044586,0.9554140127388536,2.8662420382165608,39.681528662420384,7.579617834394905,1.436163738894073,1.847133757961784,38.598726114649686,0.0202847985719501,22.611464968152863,95.3503184713376,0.1910828025477707,0.5095541401273885,7.006369426751593,2.356687898089172,37.0,0.0557103064066852,677.2423398328691,18.328690807799443,7.799442896935933,0.0557103064066852,0.947075208913649,0.3064066852367688,1.8105849582172704,1.2534818941504178,5.376044568245126,44.73537604456825,9.220055710306408,17.827298050139277,2.116991643454039,43.45403899721449,24.958217270194982,0.6128133704735377,8.050139275766018,2.5069637883008355,0,0,0,2,4.0,12.0,12.0,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,8,0.1282051282051282,38.58974358974359,0.2564102564102564,1.9230769230769231,1.0256410256410258,1.153846153846154,0.6410256410256411,4.615384615384616,49.48717948717949,9.102564102564102,3.944773175542408,0.5128205128205129,46.53846153846154,0.0328731097961867,26.15384615384616,166.2820512820513,0.2564102564102564,0.7692307692307693,8.58974358974359,2.0512820512820515,19.0,0.0709219858156028,773.6879432624114,16.099290780141846,14.397163120567376,0.2127659574468085,1.3475177304964538,0.4964539007092198,1.702127659574468,0.9219858156028368,4.468085106382979,52.269503546099294,7.092198581560284,22.127659574468087,4.468085106382979,48.51063829787234,31.41843971631205,0.7092198581560284,8.72340425531915,1.4184397163120568,0,0,0,1,16.0,6.0,111.0,49.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
28,18,0.0680272108843537,58.70748299319728,0.272108843537415,2.2448979591836737,2.653061224489796,1.7006802721088436,0.3401360544217687,1.836734693877551,69.59183673469389,2.653061224489796,0.9486787912443888,0.6802721088435374,68.63945578231292,0.013883104262113,43.60544217687075,183.60544217687075,0.6802721088435374,1.6326530612244898,11.360544217687076,1.836734693877551,42.0,0.0,1187.6623376623377,32.0,11.22077922077922,0.0779220779220779,2.5974025974025974,0.9090909090909092,1.4285714285714286,0.4155844155844156,3.4025974025974026,73.53246753246754,5.9480519480519485,43.24675324675325,5.402597402597403,72.0,47.09090909090909,1.792207792207792,10.337662337662335,1.792207792207792,0,0,1,2,11.0,30.0,53.0,64.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,15,0.1298701298701298,49.22077922077922,0.7792207792207793,0.9090909090909092,2.3376623376623376,0.7792207792207793,0.1298701298701298,0.7792207792207793,56.493506493506494,2.207792207792208,1.3830325518637208,1.0389610389610389,55.71428571428572,0.0168662506324843,40.38961038961039,202.33766233766232,0.9090909090909092,1.818181818181818,8.051948051948052,1.2987012987012987,36.0,0.0413223140495867,877.7685950413223,22.355371900826448,8.223140495867769,0.3305785123966942,1.7768595041322317,0.7024793388429752,0.950413223140496,0.0826446280991735,1.5289256198347108,59.04958677685951,1.900826446280992,44.421487603305785,9.62809917355372,57.76859504132232,41.77685950413223,1.6528925619834711,7.024793388429752,1.5289256198347108,0,0,1,3,15.0,0.0,41.0,75.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,10,0.0,52.91666666666667,3.6458333333333335,1.6666666666666667,2.395833333333333,2.604166666666667,0.2083333333333333,3.541666666666667,66.04166666666667,4.166666666666667,2.2677951388888893,0.8333333333333334,56.5625,0.0434027777777777,36.04166666666667,164.89583333333334,0.9375,1.4583333333333337,8.4375,1.6666666666666667,13.0,0.0,789.1304347826086,19.71014492753623,8.115942028985506,1.4492753623188406,1.4492753623188406,0.2898550724637681,2.753623188405797,0.2898550724637681,3.333333333333333,64.34782608695652,3.768115942028986,30.57971014492753,15.362318840579707,54.927536231884055,36.3768115942029,0.5797101449275363,8.115942028985506,1.3043478260869563,0,0,0,1,17.0,35.0,167.0,41.0,0.0,0.0,2.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,5,0.0,25.95744680851064,0.0,1.0638297872340423,0.6382978723404255,0.6382978723404255,0.0,3.617021276595744,32.5531914893617,9.574468085106382,5.658669081032141,0.0,31.702127659574465,0.0452693526482571,18.93617021276596,77.02127659574468,0.0,0.6382978723404255,4.25531914893617,1.0638297872340423,29.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6181818181818182,0.0,0.0,0,0,0,2,2.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,15,0.0,29.01098901098901,0.8791208791208791,1.3186813186813189,1.3186813186813189,1.4285714285714286,0.1098901098901098,0.0,43.51648351648352,0.2197802197802197,0.6037918125830214,3.186813186813187,42.30769230769231,0.2415167250332086,31.97802197802197,172.0879120879121,1.7582417582417582,0.989010989010989,6.703296703296704,0.4395604395604395,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,1,0,0,1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,18,0.0,22.5,0.9,1.6,1.9,1.4,0.1,1.0,32.3,1.5,0.72,1.3,31.5,0.08,18.8,103.8,1.4,1.4,6.5,1.0,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,17,0.0649350649350649,56.81818181818182,0.1948051948051948,1.7532467532467533,2.922077922077922,2.207792207792208,0.4545454545454545,1.2987012987012987,69.41558441558442,2.727272727272727,1.0794400404790014,0.6493506493506493,67.92207792207792,0.0210828132906054,41.103896103896105,143.63636363636363,1.3636363636363635,1.818181818181818,11.623376623376624,0.7142857142857143,48.0,0.0240963855421686,978.6987951807228,23.927710843373493,9.662650602409638,0.216867469879518,2.6265060240963853,0.8674698795180723,2.240963855421686,0.2409638554216867,1.0602409638554218,66.43373493975903,2.55421686746988,39.83132530120482,13.373493975903614,64.79518072289157,43.90361445783133,1.8072289156626504,9.80722891566265,0.2891566265060241,0,0,1,3,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,16,0.0,53.13333333333333,0.0666666666666666,1.7333333333333334,1.2,1.4,1.0,3.866666666666666,61.66666666666666,12.533333333333331,2.44,1.1333333333333333,60.2,0.0088888888888888,42.333333333333336,238.4,0.0,0.9333333333333332,5.8,2.2666666666666666,32.0,0.0961538461538461,1136.378205128205,30.44871794871795,13.846153846153848,0.0961538461538461,0.9615384615384616,0.3525641025641026,1.5705128205128205,0.8974358974358975,4.551282051282051,71.76282051282051,10.416666666666666,36.82692307692308,2.371794871794872,70.7051282051282,50.76923076923077,0.608974358974359,8.173076923076923,2.948717948717949,0,0,0,2,4.0,15.0,20.0,24.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
